timestamp,target,target_scaled,hour,dayofweek,is_weekend,lag_31,lag_32,lag_34,lag_35,is_peak_hour
1995-08-23 09:15:00-04:00,714,0.3296396294580411,9,2,0,-0.6989807803943756,-0.5980413943808207,-0.58362148209317,-0.6340911750999475,1
1995-08-23 09:30:00-04:00,630,0.1277608574309313,9,2,0,-0.6917708242505503,-0.6989807803943756,-0.9296993769967868,-0.58362148209317,1
1995-08-23 09:45:00-04:00,832,0.6132312377818383,9,2,0,-0.7182073301112433,-0.6917708242505503,-0.5980413943808207,-0.9296993769967868,1
1995-08-23 10:00:00-04:00,611,0.08209780185337073,10,2,0,-0.5307484703717841,-0.7182073301112433,-0.6989807803943756,-0.5980413943808207,1
1995-08-23 10:15:00-04:00,686,0.2623467054490045,10,2,0,-0.7999201664079305,-0.5307484703717841,-0.6917708242505503,-0.6989807803943756,1
1995-08-23 10:30:00-04:00,867,0.697347392793134,10,2,0,-0.7206106488258517,-0.7999201664079305,-0.7182073301112433,-0.6917708242505503,1
1995-08-23 10:45:00-04:00,739,0.3897225973232524,10,2,0,-0.7999201664079305,-0.7206106488258517,-0.5307484703717841,-0.7182073301112433,1
1995-08-23 11:00:00-04:00,1027,1.081878387130486,11,2,0,-0.6340911750999475,-0.7999201664079305,-0.7999201664079305,-0.5307484703717841,1
1995-08-23 11:15:00-04:00,770,0.4642254774761143,11,2,0,-0.7518537921157615,-0.6340911750999475,-0.7206106488258517,-0.7999201664079305,1
1995-08-23 11:30:00-04:00,1201,1.5000558434723563,11,2,0,-0.6989807803943756,-0.7518537921157615,-0.7999201664079305,-0.7206106488258517,1
1995-08-23 11:45:00-04:00,664,0.2094736937276186,11,2,0,-0.775886979261846,-0.6989807803943756,-0.6340911750999475,-0.7999201664079305,1
1995-08-23 12:00:00-04:00,1013,1.0482319251259677,12,2,0,-0.9321026957113953,-0.775886979261846,-0.7518537921157615,-0.6340911750999475,1
1995-08-23 12:15:00-04:00,1194,1.4832326124700972,12,2,0,-0.7830969354056714,-0.9321026957113953,-0.6989807803943756,-0.7518537921157615,1
1995-08-23 12:30:00-04:00,1175,1.4375695568925366,12,2,0,-0.8864396401338347,-0.7830969354056714,-0.775886979261846,-0.6989807803943756,1
1995-08-23 12:45:00-04:00,1040,1.1131215304203959,12,2,0,-0.8696164091315756,-0.8864396401338347,-0.9321026957113953,-0.775886979261846,1
1995-08-23 13:00:00-04:00,974,0.9545024952562382,13,2,0,-0.8095334412663643,-0.8696164091315756,-0.7830969354056714,-0.9321026957113953,1
1995-08-23 13:15:00-04:00,1190,1.4736193376116635,13,2,0,-0.7109973739674179,-0.8095334412663643,-0.8864396401338347,-0.7830969354056714,1
1995-08-23 13:30:00-04:00,1030,1.0890883432743115,13,2,0,-0.9224894208529615,-0.7109973739674179,-0.8696164091315756,-0.8864396401338347,1
1995-08-23 13:45:00-04:00,1145,1.3654699954542833,13,2,0,-0.6100579879538629,-0.9224894208529615,-0.8095334412663643,-0.8696164091315756,1
1995-08-23 14:00:00-04:00,1083,1.2164642351485593,14,2,0,-0.4971020083672658,-0.6100579879538629,-0.7109973739674179,-0.8095334412663643,1
1995-08-23 14:15:00-04:00,987,0.985745638546148,14,2,0,-0.6172679440976883,-0.4971020083672658,-0.9224894208529615,-0.7109973739674179,1
1995-08-23 14:30:00-04:00,876,0.71897726122461,14,2,0,-0.5764115259493446,-0.6172679440976883,-0.6100579879538629,-0.9224894208529615,1
1995-08-23 14:45:00-04:00,1000,1.016988781836058,14,2,0,-0.6220745815269052,-0.5764115259493446,-0.4971020083672658,-0.6100579879538629,1
1995-08-23 15:00:00-04:00,1021,1.0674584748428353,15,2,0,-0.3456929293469334,-0.6220745815269052,-0.6172679440976883,-0.4971020083672658,1
1995-08-23 15:15:00-04:00,943,0.8799996151033762,15,2,0,-0.21831703747268555,-0.3456929293469334,-0.5764115259493446,-0.6172679440976883,1
1995-08-23 15:30:00-04:00,1071,1.1876244105732578,15,2,0,-0.2014938064704264,-0.21831703747268555,-0.6220745815269052,-0.5764115259493446,1
1995-08-23 15:45:00-04:00,1334,1.8196972325152803,15,2,0,0.03643474627581018,-0.2014938064704264,-0.3456929293469334,-0.6220745815269052,1
1995-08-23 16:00:00-04:00,1362,1.886990156524317,16,2,0,0.1758272317231003,0.03643474627581018,-0.21831703747268555,-0.3456929293469334,1
1995-08-23 16:15:00-04:00,1333,1.8172939138006718,16,2,0,0.3416562230310834,0.1758272317231003,-0.2014938064704264,-0.21831703747268555,1
1995-08-23 16:30:00-04:00,1139,1.3510500831666326,16,2,0,0.25994338673439604,0.3416562230310834,0.03643474627581018,-0.2014938064704264,1
1995-08-23 16:45:00-04:00,738,0.3873192786086439,16,2,0,0.2287002434444862,0.25994338673439604,0.1758272317231003,0.03643474627581018,1
1995-08-23 17:00:00-04:00,661,0.20226373758379326,17,2,0,0.3296396294580411,0.2287002434444862,0.3416562230310834,0.1758272317231003,1
1995-08-23 17:15:00-04:00,753,0.4233690593277707,17,2,0,0.1277608574309313,0.3296396294580411,0.25994338673439604,0.3416562230310834,1
1995-08-23 17:30:00-04:00,728,0.3632860914625594,17,2,0,0.6132312377818383,0.1277608574309313,0.2287002434444862,0.25994338673439604,1
1995-08-23 17:45:00-04:00,703,0.3032031235973482,17,2,0,0.08209780185337073,0.6132312377818383,0.3296396294580411,0.2287002434444862,1
1995-08-23 18:00:00-04:00,660,0.1998604188691848,18,2,0,0.2623467054490045,0.08209780185337073,0.1277608574309313,0.3296396294580411,0
1995-08-23 18:15:00-04:00,657,0.19265046272535946,18,2,0,0.697347392793134,0.2623467054490045,0.6132312377818383,0.1277608574309313,0
1995-08-23 18:30:00-04:00,586,0.02201483398815948,18,2,0,0.3897225973232524,0.697347392793134,0.08209780185337073,0.6132312377818383,0
1995-08-23 18:45:00-04:00,553,-0.057294683593919385,18,2,0,1.081878387130486,0.3897225973232524,0.2623467054490045,0.08209780185337073,0
1995-08-23 19:00:00-04:00,560,-0.04047145259166023,19,2,0,0.4642254774761143,1.081878387130486,0.697347392793134,0.2623467054490045,0
1995-08-23 19:15:00-04:00,519,-0.1390075198906067,19,2,0,1.5000558434723563,0.4642254774761143,0.3897225973232524,0.697347392793134,0
1995-08-23 19:30:00-04:00,529,-0.11497433274452219,19,2,0,0.2094736937276186,1.5000558434723563,1.081878387130486,0.3897225973232524,0
1995-08-23 19:45:00-04:00,592,0.03643474627581018,19,2,0,1.0482319251259677,0.2094736937276186,0.4642254774761143,1.081878387130486,0
1995-08-23 20:00:00-04:00,636,0.14218076971858198,20,2,0,1.4832326124700972,1.0482319251259677,1.5000558434723563,0.4642254774761143,0
1995-08-23 20:15:00-04:00,487,-0.2159137187580771,20,2,0,1.4375695568925366,1.4832326124700972,0.2094736937276186,1.5000558434723563,0
1995-08-23 20:30:00-04:00,563,-0.03326149644783488,20,2,0,1.1131215304203959,1.4375695568925366,1.0482319251259677,0.2094736937276186,0
1995-08-23 20:45:00-04:00,464,-0.27119004919407147,20,2,0,0.9545024952562382,1.1131215304203959,1.4832326124700972,1.0482319251259677,0
1995-08-23 21:00:00-04:00,366,-0.5067152832256996,21,2,0,1.4736193376116635,0.9545024952562382,1.4375695568925366,1.4832326124700972,0
1995-08-23 21:15:00-04:00,292,-0.6845608681067249,21,2,0,1.0890883432743115,1.4736193376116635,1.1131215304203959,1.4375695568925366,0
1995-08-23 21:30:00-04:00,309,-0.6437044499583813,21,2,0,1.3654699954542833,1.0890883432743115,0.9545024952562382,1.1131215304203959,0
1995-08-23 21:45:00-04:00,364,-0.5115219206549165,21,2,0,1.2164642351485593,1.3654699954542833,1.4736193376116635,0.9545024952562382,0
1995-08-23 22:00:00-04:00,409,-0.4033725784975362,22,2,0,0.985745638546148,1.2164642351485593,1.0890883432743115,1.4736193376116635,0
1995-08-23 22:15:00-04:00,455,-0.2928199176255475,22,2,0,0.71897726122461,0.985745638546148,1.3654699954542833,1.0890883432743115,0
1995-08-23 22:30:00-04:00,448,-0.3096431486278067,22,2,0,1.016988781836058,0.71897726122461,1.2164642351485593,1.3654699954542833,0
1995-08-23 22:45:00-04:00,538,-0.09334446431304613,22,2,0,1.0674584748428353,1.016988781836058,0.985745638546148,1.2164642351485593,0
1995-08-23 23:00:00-04:00,504,-0.17505730060973346,23,2,0,0.8799996151033762,1.0674584748428353,0.71897726122461,0.985745638546148,0
1995-08-23 23:15:00-04:00,416,-0.3865493474952771,23,2,0,1.1876244105732578,0.8799996151033762,1.016988781836058,0.71897726122461,0
1995-08-23 23:30:00-04:00,506,-0.17025066318051654,23,2,0,1.8196972325152803,1.1876244105732578,1.0674584748428353,1.016988781836058,0
1995-08-23 23:45:00-04:00,363,-0.5139252393695249,23,2,0,1.886990156524317,1.8196972325152803,0.8799996151033762,1.0674584748428353,0
1995-08-24 00:00:00-04:00,394,-0.439422359216663,0,3,0,1.8172939138006718,1.886990156524317,1.1876244105732578,0.8799996151033762,0
1995-08-24 00:15:00-04:00,244,-0.7999201664079305,0,3,0,1.3510500831666326,1.8172939138006718,1.8196972325152803,1.1876244105732578,0
1995-08-24 00:30:00-04:00,431,-0.3504995667761503,0,3,0,0.3873192786086439,1.3510500831666326,1.886990156524317,1.8196972325152803,0
1995-08-24 00:45:00-04:00,343,-0.5619916136616939,0,3,0,0.20226373758379326,0.3873192786086439,1.8172939138006718,1.886990156524317,0
1995-08-24 01:00:00-04:00,304,-0.6557210435314235,1,3,0,0.4233690593277707,0.20226373758379326,1.3510500831666326,1.8172939138006718,0
1995-08-24 01:15:00-04:00,322,-0.6124613066684714,1,3,0,0.3632860914625594,0.4233690593277707,0.3873192786086439,1.3510500831666326,0
1995-08-24 01:30:00-04:00,247,-0.7927102102641052,1,3,0,0.3032031235973482,0.3632860914625594,0.20226373758379326,0.3873192786086439,0
1995-08-24 01:45:00-04:00,191,-0.9272960582821784,1,3,0,0.1998604188691848,0.3032031235973482,0.4233690593277707,0.20226373758379326,0
1995-08-24 02:00:00-04:00,193,-0.9224894208529615,2,3,0,0.19265046272535946,0.1998604188691848,0.3632860914625594,0.4233690593277707,0
1995-08-24 02:15:00-04:00,182,-0.9489259267136545,2,3,0,0.02201483398815948,0.19265046272535946,0.3032031235973482,0.3632860914625594,0
1995-08-24 02:30:00-04:00,240,-0.8095334412663643,2,3,0,-0.057294683593919385,0.02201483398815948,0.1998604188691848,0.3032031235973482,0
1995-08-24 02:45:00-04:00,245,-0.7975168476933221,2,3,0,-0.04047145259166023,-0.057294683593919385,0.19265046272535946,0.1998604188691848,0
1995-08-24 03:00:00-04:00,206,-0.8912462775630516,3,3,0,-0.1390075198906067,-0.04047145259166023,0.02201483398815948,0.19265046272535946,0
1995-08-24 03:15:00-04:00,165,-0.9897823448619981,3,3,0,-0.11497433274452219,-0.1390075198906067,-0.057294683593919385,0.02201483398815948,0
1995-08-24 03:30:00-04:00,196,-0.9152794647091361,3,3,0,0.03643474627581018,-0.11497433274452219,-0.04047145259166023,-0.057294683593919385,0
1995-08-24 03:45:00-04:00,103,-1.138788105167722,3,3,0,0.14218076971858198,0.03643474627581018,-0.1390075198906067,-0.04047145259166023,0
1995-08-24 04:00:00-04:00,138,-1.0546719501564263,4,3,0,-0.2159137187580771,0.14218076971858198,-0.11497433274452219,-0.1390075198906067,0
1995-08-24 04:15:00-04:00,145,-1.0378487191541672,4,3,0,-0.03326149644783488,-0.2159137187580771,0.03643474627581018,-0.11497433274452219,0
1995-08-24 04:30:00-04:00,159,-1.0042022571496487,4,3,0,-0.27119004919407147,-0.03326149644783488,0.14218076971858198,0.03643474627581018,0
1995-08-24 04:45:00-04:00,154,-1.016218850722691,4,3,0,-0.5067152832256996,-0.27119004919407147,-0.2159137187580771,0.14218076971858198,0
1995-08-24 05:00:00-04:00,169,-0.9801690700035643,5,3,0,-0.6845608681067249,-0.5067152832256996,-0.03326149644783488,-0.2159137187580771,0
1995-08-24 05:15:00-04:00,104,-1.1363847864531136,5,3,0,-0.6437044499583813,-0.6845608681067249,-0.27119004919407147,-0.03326149644783488,0
1995-08-24 05:30:00-04:00,182,-0.9489259267136545,5,3,0,-0.5115219206549165,-0.6437044499583813,-0.5067152832256996,-0.27119004919407147,0
1995-08-24 05:45:00-04:00,179,-0.9561358828574797,5,3,0,-0.4033725784975362,-0.5115219206549165,-0.6845608681067249,-0.5067152832256996,0
1995-08-24 06:00:00-04:00,197,-0.9128761459945277,6,3,0,-0.2928199176255475,-0.4033725784975362,-0.6437044499583813,-0.6845608681067249,0
1995-08-24 06:15:00-04:00,228,-0.8383732658416657,6,3,0,-0.3096431486278067,-0.2928199176255475,-0.5115219206549165,-0.6437044499583813,0
1995-08-24 06:30:00-04:00,264,-0.7518537921157615,6,3,0,-0.09334446431304613,-0.3096431486278067,-0.4033725784975362,-0.5115219206549165,0
1995-08-24 06:45:00-04:00,211,-0.8792296839900093,6,3,0,-0.17505730060973346,-0.09334446431304613,-0.2928199176255475,-0.4033725784975362,0
1995-08-24 07:00:00-04:00,199,-0.9080695085653108,7,3,0,-0.3865493474952771,-0.17505730060973346,-0.3096431486278067,-0.2928199176255475,0
1995-08-24 07:15:00-04:00,337,-0.5764115259493446,7,3,0,-0.17025066318051654,-0.3865493474952771,-0.09334446431304613,-0.3096431486278067,0
1995-08-24 07:30:00-04:00,323,-0.6100579879538629,7,3,0,-0.5139252393695249,-0.17025066318051654,-0.17505730060973346,-0.09334446431304613,0
1995-08-24 07:45:00-04:00,603,0.06287125213650313,7,3,0,-0.439422359216663,-0.5139252393695249,-0.3865493474952771,-0.17505730060973346,0
1995-08-24 08:00:00-04:00,478,-0.23754358718955315,8,3,0,-0.7999201664079305,-0.439422359216663,-0.17025066318051654,-0.3865493474952771,0
1995-08-24 08:15:00-04:00,663,0.20707037501301015,8,3,0,-0.3504995667761503,-0.7999201664079305,-0.5139252393695249,-0.17025066318051654,0
1995-08-24 08:30:00-04:00,591,0.03403142756120173,8,3,0,-0.5619916136616939,-0.3504995667761503,-0.439422359216663,-0.5139252393695249,0
1995-08-24 08:45:00-04:00,760,0.4401922903300298,8,3,0,-0.6557210435314235,-0.5619916136616939,-0.7999201664079305,-0.439422359216663,0
1995-08-24 09:00:00-04:00,746,0.4065458283255115,9,3,0,-0.6124613066684714,-0.6557210435314235,-0.3504995667761503,-0.7999201664079305,1
1995-08-24 09:15:00-04:00,810,0.5603582260604524,9,3,0,-0.7927102102641052,-0.6124613066684714,-0.5619916136616939,-0.3504995667761503,1
1995-08-24 09:30:00-04:00,628,0.1229542200017144,9,3,0,-0.9272960582821784,-0.7927102102641052,-0.6557210435314235,-0.5619916136616939,1
1995-08-24 09:45:00-04:00,594,0.04124138370502708,9,3,0,-0.9224894208529615,-0.9272960582821784,-0.6124613066684714,-0.6557210435314235,1
1995-08-24 10:00:00-04:00,777,0.4810487084783735,10,3,0,-0.9489259267136545,-0.9224894208529615,-0.7927102102641052,-0.6124613066684714,1
1995-08-24 10:15:00-04:00,836,0.6228445126402721,10,3,0,-0.8095334412663643,-0.9489259267136545,-0.9272960582821784,-0.7927102102641052,1
1995-08-24 10:30:00-04:00,1002,1.0217954192652747,10,3,0,-0.7975168476933221,-0.8095334412663643,-0.9224894208529615,-0.9272960582821784,1
1995-08-24 10:45:00-04:00,1221,1.5481222177645255,10,3,0,-0.8912462775630516,-0.7975168476933221,-0.9489259267136545,-0.9224894208529615,1
1995-08-24 11:00:00-04:00,979,0.9665190888292804,11,3,0,-0.9897823448619981,-0.8912462775630516,-0.8095334412663643,-0.9489259267136545,1
1995-08-24 11:15:00-04:00,1018,1.06024851869901,11,3,0,-0.9152794647091361,-0.9897823448619981,-0.7975168476933221,-0.8095334412663643,1
1995-08-24 11:30:00-04:00,874,0.7141706237953932,11,3,0,-1.138788105167722,-0.9152794647091361,-0.8912462775630516,-0.7975168476933221,1
1995-08-24 11:45:00-04:00,1040,1.1131215304203959,11,3,0,-1.0546719501564263,-1.138788105167722,-0.9897823448619981,-0.8912462775630516,1
1995-08-24 12:00:00-04:00,1003,1.0241987379798831,12,3,0,-1.0378487191541672,-1.0546719501564263,-0.9152794647091361,-0.9897823448619981,1
1995-08-24 12:15:00-04:00,982,0.9737290449731058,12,3,0,-1.0042022571496487,-1.0378487191541672,-1.138788105167722,-0.9152794647091361,1
1995-08-24 12:30:00-04:00,1077,1.2020443228609086,12,3,0,-1.016218850722691,-1.0042022571496487,-1.0546719501564263,-1.138788105167722,1
1995-08-24 12:45:00-04:00,1197,1.4904425686139227,12,3,0,-0.9801690700035643,-1.016218850722691,-1.0378487191541672,-1.0546719501564263,1
1995-08-24 13:00:00-04:00,1080,1.209254279004734,13,3,0,-1.1363847864531136,-0.9801690700035643,-1.0042022571496487,-1.0378487191541672,1
1995-08-24 13:15:00-04:00,693,0.27916993645126364,13,3,0,-0.9489259267136545,-1.1363847864531136,-1.016218850722691,-1.0042022571496487,1
1995-08-24 13:30:00-04:00,514,-0.15102411346364894,13,3,0,-0.9561358828574797,-0.9489259267136545,-0.9801690700035643,-1.016218850722691,1
1995-08-24 13:45:00-04:00,422,-0.37212943520762637,13,3,0,-0.9128761459945277,-0.9561358828574797,-1.1363847864531136,-0.9801690700035643,1
1995-08-24 14:00:00-04:00,383,-0.4658588650773559,14,3,0,-0.8383732658416657,-0.9128761459945277,-0.9489259267136545,-1.1363847864531136,1
1995-08-24 14:15:00-04:00,899,0.7742535916606044,14,3,0,-0.7518537921157615,-0.8383732658416657,-0.9561358828574797,-0.9489259267136545,1
1995-08-24 14:30:00-04:00,321,-0.6148646253830798,14,3,0,-0.8792296839900093,-0.7518537921157615,-0.9128761459945277,-0.9561358828574797,1
1995-08-24 14:45:00-04:00,993,1.0001655508337988,14,3,0,-0.9080695085653108,-0.8792296839900093,-0.8383732658416657,-0.9128761459945277,1
1995-08-24 15:00:00-04:00,860,0.6805241617908748,15,3,0,-0.5764115259493446,-0.9080695085653108,-0.7518537921157615,-0.8383732658416657,1
1995-08-24 15:15:00-04:00,1056,1.1515746298541312,15,3,0,-0.6100579879538629,-0.5764115259493446,-0.8792296839900093,-0.7518537921157615,1
1995-08-24 15:30:00-04:00,1214,1.5312989867622662,15,3,0,0.06287125213650313,-0.6100579879538629,-0.9080695085653108,-0.8792296839900093,1
1995-08-24 15:45:00-04:00,965,0.9328726268247621,15,3,0,-0.23754358718955315,0.06287125213650313,-0.5764115259493446,-0.9080695085653108,1
1995-08-24 16:00:00-04:00,945,0.8848062525325932,16,3,0,0.20707037501301015,-0.23754358718955315,-0.6100579879538629,-0.5764115259493446,1
1995-08-24 16:15:00-04:00,975,0.9569058139708466,16,3,0,0.03403142756120173,0.20707037501301015,0.06287125213650313,-0.6100579879538629,1
1995-08-24 16:30:00-04:00,867,0.697347392793134,16,3,0,0.4401922903300298,0.03403142756120173,-0.23754358718955315,0.06287125213650313,1
1995-08-24 16:45:00-04:00,739,0.3897225973232524,16,3,0,0.4065458283255115,0.4401922903300298,0.20707037501301015,-0.23754358718955315,1
1995-08-24 17:00:00-04:00,747,0.40894914704012,17,3,0,0.5603582260604524,0.4065458283255115,0.03403142756120173,0.20707037501301015,1
1995-08-24 17:15:00-04:00,654,0.1854405065815341,17,3,0,0.1229542200017144,0.5603582260604524,0.4401922903300298,0.03403142756120173,1
1995-08-24 17:30:00-04:00,873,0.7117673050807847,17,3,0,0.04124138370502708,0.1229542200017144,0.4065458283255115,0.4401922903300298,1
1995-08-24 17:45:00-04:00,511,-0.1582340696074743,17,3,0,0.4810487084783735,0.04124138370502708,0.5603582260604524,0.4065458283255115,1
1995-08-24 18:00:00-04:00,654,0.1854405065815341,18,3,0,0.6228445126402721,0.4810487084783735,0.1229542200017144,0.5603582260604524,0
1995-08-24 18:15:00-04:00,702,0.3007998048827397,18,3,0,1.0217954192652747,0.6228445126402721,0.04124138370502708,0.1229542200017144,0
1995-08-24 18:30:00-04:00,672,0.2287002434444862,18,3,0,1.5481222177645255,1.0217954192652747,0.4810487084783735,0.04124138370502708,0
1995-08-24 18:45:00-04:00,492,-0.20389712518503486,18,3,0,0.9665190888292804,1.5481222177645255,0.6228445126402721,0.4810487084783735,0
1995-08-24 19:00:00-04:00,444,-0.31925642348624045,19,3,0,1.06024851869901,0.9665190888292804,1.0217954192652747,0.6228445126402721,0
1995-08-24 19:15:00-04:00,479,-0.2351402684749447,19,3,0,0.7141706237953932,1.06024851869901,1.5481222177645255,1.0217954192652747,0
1995-08-24 19:30:00-04:00,465,-0.268786730479463,19,3,0,1.1131215304203959,0.7141706237953932,0.9665190888292804,1.5481222177645255,0
1995-08-24 19:45:00-04:00,502,-0.17986393803895034,19,3,0,1.0241987379798831,1.1131215304203959,1.06024851869901,0.9665190888292804,0
1995-08-24 20:00:00-04:00,493,-0.2014938064704264,20,3,0,0.9737290449731058,1.0241987379798831,0.7141706237953932,1.06024851869901,0
1995-08-24 20:15:00-04:00,500,-0.18467057546816726,20,3,0,1.2020443228609086,0.9737290449731058,1.1131215304203959,0.7141706237953932,0
1995-08-24 20:30:00-04:00,463,-0.2735933679086799,20,3,0,1.4904425686139227,1.2020443228609086,1.0241987379798831,1.1131215304203959,0
1995-08-24 20:45:00-04:00,609,0.07729116442415383,20,3,0,1.209254279004734,1.4904425686139227,0.9737290449731058,1.0241987379798831,0
1995-08-24 21:00:00-04:00,387,-0.45624559021892214,21,3,0,0.27916993645126364,1.209254279004734,1.2020443228609086,0.9737290449731058,0
1995-08-24 21:15:00-04:00,428,-0.35770952291997565,21,3,0,-0.15102411346364894,0.27916993645126364,1.4904425686139227,1.2020443228609086,0
1995-08-24 21:30:00-04:00,573,-0.009228309301750377,21,3,0,-0.37212943520762637,-0.15102411346364894,1.209254279004734,1.4904425686139227,0
1995-08-24 21:45:00-04:00,539,-0.09094114559843769,21,3,0,-0.4658588650773559,-0.37212943520762637,0.27916993645126364,1.209254279004734,0
1995-08-24 22:00:00-04:00,395,-0.43701904050205453,22,3,0,0.7742535916606044,-0.4658588650773559,-0.15102411346364894,0.27916993645126364,0
